7,50,36,42,49
3,13,28,1,35
12,44,19,42,17
13,1,12,26,16
5,46,50,44,40
18,35,13,7,13
3,7,50,1,19
18,49,8,26,43
16,40,3,39,37
17,2,38,6,17
14,12,48,37,28
6,41,10,17,42
15,19,22,38,14
1,32,3,21,40
2,50,30,34,0
9,30,3,43,8
5,1,17,44,15
14,40,30,36,46
14,47,1,2,36
14,19,5,27,13
7,8,41,24,5
4,11,45,26,15
4,40,50,7,22
16,17,17,24,15
0,49,36,41,18
4,36,30,13,11
9,20,12,32,18
7,16,27,44,30
0,5,9,30,42
4,9,14,6,28
16,11,46,35,19
20,9,30,13,48
6,44,34,33,14
5,44,6,21,41
2,6,22,12,5
20,22,10,7,22
14,9,46,7,16
19,12,12,13,36
10,36,11,21,32
7,40,41,25,37
4,3,8,9,21
3,1,45,37,46
3,6,13,30,45
3,34,37,42,38
0,50,19,8,7
6,47,35,38,50
2,23,42,22,33
1,12,45,11,11
13,45,35,31,33
15,44,38,38,1
6,46,50,47,32
5,15,38,17,1
6,32,17,23,48
18,11,29,25,28
0,18,47,14,33
17,6,6,16,21
1,40,34,38,37
6,49,48,24,17
11,30,9,12,17
17,39,15,31,47
18,27,49,28,34
5,11,34,44,36
18,35,21,5,42
13,33,11,8,29
13,4,35,40,28
7,24,28,34,49
6,39,1,47,23
7,35,25,40,48
13,30,2,49,32
4,13,41,32,3
13,22,17,3,14
6,48,5,39,30
20,31,46,11,36
10,17,36,24,8
14,5,6,12,40
17,0,40,46,15
8,5,24,29,9
18,42,39,0,7
0,34,32,19,1
14,48,23,17,22
0,34,45,22,4
3,0,12,1,22
1,32,8,1,31
5,16,25,15,2
11,12,12,10,26
15,1,8,16,46
8,34,6,0,40
6,24,2,48,19
13,4,21,5,15
2,0,14,30,43
18,21,0,47,41
9,30,25,33,9
4,50,4,30,10
11,14,9,25,21
6,0,22,10,36
12,7,37,14,13
9,35,37,11,43
6,45,43,9,13
3,0,34,2,21
13,4,23,3,16
19,2,40,26,27
11,45,49,7,35
17,24,0,20,24
1,27,15,50,11
13,32,39,7,19
20,44,20,22,27
8,14,29,38,11
8,21,13,28,21
8,26,31,3,31
3,10,18,12,28
13,12,14,43,41
8,28,10,49,23
6,5,1,37,17
13,44,11,28,20
10,1,25,35,40
13,14,1,16,50
4,50,10,34,25
12,13,8,4,26
12,36,34,35,23
17,35,36,12,34
4,5,36,24,21
9,13,9,14,8
0,13,1,32,48
6,49,5,36,34
20,50,41,14,23
2,11,32,30,23
6,3,41,14,32
15,10,2,7,23
18,16,48,21,18
10,48,10,37,38
5,18,20,9,26
15,46,48,16,3
4,28,35,39,50
8,18,40,48,29
1,10,35,8,17
8,31,35,38,26
20,41,23,29,13
3,46,47,38,1
20,5,49,34,18
10,32,26,24,1
17,41,48,2,20
8,47,44,23,29
15,13,3,38,40
2,22,47,32,41
11,4,7,23,17
2,2,4,47,22
16,15,12,11,2
9,6,29,41,5
4,5,11,3,47
15,33,42,44,15
5,39,5,29,25
0,4,27,7,12
16,21,45,32,50
6,32,23,17,46
4,46,16,32,9
19,15,25,16,36
20,23,33,45,40
3,3,18,16,9
13,28,27,39,27
11,33,29,21,11
20,14,17,2,28
11,6,26,38,31
6,42,32,22,19
11,41,32,10,23
13,45,17,12,5
3,34,10,17,13
0,8,50,45,8
1,12,25,30,34
18,20,22,26,50
18,29,24,35,7
15,48,48,0,17
17,34,19,18,26
11,49,29,22,39
5,27,13,1,41
6,50,46,13,45
14,20,5,5,1
14,7,42,34,27
19,3,43,28,30
14,7,4,50,21
17,7,1,16,43
5,12,39,38,38
8,48,41,43,28
1,18,44,41,19
6,32,36,37,10
17,23,42,15,29
17,15,11,34,34
20,33,13,18,14
9,8,34,6,40
9,19,13,36,6
3,50,18,15,49
7,42,1,49,18
18,9,33,34,32
3,46,39,2,26
2,35,5,6,17
4,35,8,47,24
13,38,28,35,15
17,27,45,19,32
19,11,22,44,44
2,18,30,45,20
5,28,17,15,7
10,16,32,38,49
18,46,19,11,43
11,30,13,42,29
13,43,18,46,45
20,27,21,44,24
3,22,18,47,50
6,23,0,10,19
13,37,13,10,37
19,14,37,21,28
6,22,19,21,46
19,30,40,4,46
18,11,41,37,22
14,14,19,16,19
12,1,27,26,46
6,42,28,11,43
10,11,26,49,48
9,29,5,21,18
7,41,45,27,6
4,50,13,28,31
12,12,27,25,22
14,18,29,7,34
10,43,0,4,31
14,48,29,44,16
8,1,18,34,30
1,7,50,18,43
20,15,11,10,27
11,43,46,42,6
10,46,38,8,42
14,22,50,44,26
16,20,43,15,9
14,9,39,5,21
19,38,24,21,38
17,42,44,41,45
2,9,7,7,3
18,20,5,44,10
6,3,6,40,21
17,36,6,11,9
18,21,29,3,29
8,19,31,24,37
20,22,10,48,22
16,8,40,34,36
6,13,50,41,33
3,36,41,11,32
20,8,35,10,16
3,1,38,9,6
11,32,9,21,33
16,20,25,34,48
3,44,21,14,31
19,31,1,0,9
1,29,34,36,21
5,37,41,19,17
18,30,19,11,19
17,27,21,38,27
0,5,8,35,40
18,1,15,45,46
3,47,26,43,48
17,34,3,39,25
19,14,47,12,0
17,45,4,45,14
12,39,18,39,36
2,5,5,0,21
18,31,10,6,29
5,5,19,42,26
15,28,29,40,29
12,20,28,7,30
11,17,35,6,14
17,20,7,3,26
16,14,33,17,35
13,0,17,2,43
19,13,12,17,1
13,30,4,4,37
12,25,21,0,29
10,19,37,2,47
20,47,39,23,44
18,23,29,12,43
12,49,33,43,17
3,36,5,22,12
19,25,4,8,16
19,7,36,18,14
16,1,17,4,7
7,26,22,43,30
11,24,34,27,24
8,39,34,3,11
19,4,38,47,6
4,12,31,25,46
6,5,43,24,50
3,49,8,3,11
15,3,25,16,25
11,1,50,14,25
20,46,32,28,13
13,27,33,38,32
0,17,20,28,12
7,28,12,11,20
15,16,32,9,35
8,31,24,42,5
18,32,28,18,20
20,47,8,15,19
3,0,43,19,13
19,49,19,0,22
10,42,32,22,25
20,6,3,46,45
9,2,38,43,3
0,36,33,23,40
12,15,19,27,35
11,6,21,1,21
8,11,27,33,41
1,5,46,39,9
15,22,12,3,5
10,40,9,21,39
7,19,15,31,34
5,13,31,15,32
7,21,19,23,7
20,15,28,7,36
9,31,24,28,40
18,36,45,6,2
10,18,40,33,11
9,14,10,42,34
13,28,22,18,28
7,5,44,27,49
0,34,32,15,16
5,23,49,32,37
12,31,32,26,7
8,40,14,46,24
6,29,23,1,45
14,47,2,48,5
16,24,37,48,6
17,49,41,20,29
14,24,4,5,40
19,48,26,36,41
12,27,2,32,11
1,21,39,36,14
13,6,18,0,49
3,23,0,25,3
19,26,42,34,18
12,11,1,7,33
17,30,45,18,14
15,22,30,28,19
6,20,37,36,1
12,39,10,45,32
7,45,33,37,20
4,2,3,13,25
12,19,9,36,2
6,20,47,30,22
14,32,33,19,20
20,2,13,37,34
3,27,26,0,39
2,10,5,2,49
11,40,14,23,45
18,44,0,11,10
20,16,42,35,16
16,48,17,8,39
8,39,12,13,35
13,6,21,42,50
19,4,16,13,21
4,2,49,37,41
10,1,39,0,32
14,6,33,40,28
2,1,39,29,7
2,24,50,8,33
3,31,28,36,7
12,29,46,3,32
19,10,5,26,25
19,50,17,12,19
19,35,26,43,8
6,37,33,1,39
13,42,13,33,15
1,23,38,26,2
8,5,43,26,21
19,49,0,50,42
4,38,27,17,28
15,10,27,9,30
0,50,8,34,16
3,6,18,48,39
6,2,31,17,37
7,49,43,44,24
3,28,35,25,14
10,13,42,23,36
0,49,38,37,20
9,29,31,5,33
12,10,6,49,12
20,28,25,30,0
15,12,49,16,26
6,30,3,11,36
10,12,36,32,27
1,22,16,18,3
2,43,20,33,20
4,16,17,50,35
5,11,23,10,32
5,40,47,42,31
3,22,11,1,50
10,30,42,12,16
15,38,43,38,14
0,18,45,26,6
8,43,45,9,8
1,42,41,36,46
15,1,9,16,37
19,30,38,38,46
14,5,8,6,21
3,45,26,9,8
0,48,20,21,1
3,16,35,5,5
13,49,20,4,25
15,12,46,16,29
5,42,48,1,19
0,16,26,10,23
4,7,49,6,41
19,5,18,26,19
13,5,0,45,33
0,11,28,22,11
14,31,37,9,36
5,2,27,30,11
20,35,7,48,12
1,1,2,22,39
6,15,0,29,27
14,2,44,34,36
10,46,40,30,34
11,32,30,1,37
16,34,17,43,7
14,4,6,40,16
4,23,31,5,43
11,1,4,20,41
18,25,9,43,39
9,43,46,23,26
3,34,28,26,11
2,31,6,5,6
4,50,34,43,13
15,22,8,4,47
3,42,17,1,1
15,31,44,4,30
19,43,50,35,25
9,44,13,9,20
4,2,27,14,43
5,21,14,38,42
13,0,16,32,45
18,22,14,17,21
9,6,7,41,37
12,21,14,49,3
8,37,23,46,42
3,35,15,14,26
11,25,43,20,24
16,50,7,2,11
15,33,10,17,10
13,16,41,3,17
20,50,29,6,24
3,20,8,50,17
19,15,25,32,47
15,46,44,18,3
14,12,17,32,2
15,12,18,20,45
8,25,40,36,34
16,38,19,28,31
10,2,43,41,21
11,12,3,37,5
2,12,35,22,9
20,29,46,44,7
13,46,34,6,17
14,26,43,45,45
17,13,13,41,12
3,3,15,16,43
14,48,15,11,42
9,42,46,26,39
9,23,32,8,13
19,31,15,4,15
8,22,43,4,4
11,40,23,21,49
10,22,21,32,50
2,44,30,8,17
18,1,42,1,32
19,39,30,48,50
19,28,18,35,42
15,27,11,49,32
0,18,21,34,15
0,33,10,2,18
13,17,36,27,34
15,43,46,14,40
16,17,30,10,50
9,13,20,31,36
7,32,3,4,18
16,12,37,3,33
4,14,15,6,22
16,4,46,6,50
0,0,28,17,37
16,21,42,25,43
18,3,48,6,47
15,30,41,38,42
17,27,25,34,34
15,41,29,4,49
19,20,11,46,31
2,24,46,30,1
8,47,29,6,43
1,46,25,14,16
12,44,31,45,29
3,10,24,45,33
0,27,19,27,42
3,29,33,15,22
3,19,13,48,0
8,39,38,24,33
13,33,20,34,30
8,0,44,46,3
5,26,41,35,37
9,26,46,3,42
9,44,40,42,17
5,46,19,33,15
14,6,16,0,8
11,22,44,50,19
1,21,2,10,11
2,28,24,25,8
8,28,24,9,27
8,25,21,42,10
18,21,38,35,34
17,46,15,26,32
16,21,37,39,30
13,44,46,26,43
14,2,16,15,45
18,36,8,3,28
9,45,23,27,29
20,29,43,34,45
0,37,45,39,27
7,14,0,6,6
7,18,25,30,37
7,17,16,35,2
9,30,2,20,39
8,4,37,47,19
2,32,19,0,34
5,23,12,39,2
1,47,43,39,43
19,23,8,15,50
2,8,7,23,34
19,17,38,19,3
18,49,35,30,17
9,20,44,49,42
18,19,3,47,36
15,28,45,4,48
12,12,36,8,41
9,11,47,46,40
8,26,6,38,23
18,25,32,33,25
12,45,30,22,7
20,33,9,37,12
15,33,4,12,12
5,20,10,12,12
10,27,14,32,49
10,31,26,10,36
6,14,4,36,0
17,7,2,16,27
4,40,42,38,1
15,23,30,1,32
15,37,22,44,4
0,33,31,2,8
18,38,33,39,21
11,18,2,22,43
5,18,32,2,36
7,14,1,6,20
6,40,41,42,33
16,34,48,50,18
13,11,20,7,21
11,46,5,18,15
11,47,49,46,0
17,31,50,26,49
20,9,35,46,46
2,7,44,4,16
6,48,33,25,39
11,50,27,49,25
7,43,15,10,13
10,20,44,17,41
5,35,17,29,14
9,43,36,14,35
2,7,10,45,5
8,50,16,18,5
3,27,23,28,31
2,25,45,14,46
3,24,42,34,42
15,48,34,42,28
2,26,9,38,9
13,9,21,36,27
11,44,48,42,11
4,32,17,0,1
3,45,46,23,9
14,16,45,7,8
10,21,41,43,43
12,14,0,12,48
7,12,46,28,15
16,39,41,17,6
12,35,19,42,40
18,16,30,27,17
14,27,2,0,37
18,38,26,33,7
18,13,46,22,33
2,48,31,14,44
11,11,7,19,41
17,6,42,39,7
17,2,9,47,15
13,23,35,25,14
5,9,15,26,9
20,45,14,6,24
0,11,27,45,50
17,12,20,8,34
8,29,23,4,50
1,24,18,48,25
12,2,38,35,15
14,11,1,0,21
3,44,31,16,30
8,3,17,40,19
18,17,45,22,5
7,34,0,8,5
0,32,33,36,30
14,15,9,35,19
7,28,6,42,8
0,22,12,33,4
3,2,30,50,36
14,0,47,17,0
19,3,35,27,7
14,0,1,37,0
14,20,5,23,3
6,31,28,35,40
1,5,4,33,40
13,23,23,33,38
1,23,6,4,42
14,45,7,19,6
3,45,23,33,26
19,12,15,0,36
18,24,39,17,7
1,28,9,16,4
20,24,8,44,36
4,25,47,48,26
6,42,25,3,49
9,25,30,46,25
5,22,0,30,30
4,29,20,39,16
0,25,32,21,13
2,29,28,36,32
18,20,7,12,42
17,16,37,15,21
20,10,5,4,39
17,30,26,41,19
9,6,26,17,0
19,25,44,8,36
0,27,6,26,19
19,45,34,19,49
2,49,28,34,50
0,33,30,37,12
0,21,2,15,41
16,24,45,35,43
11,8,0,30,28
14,0,46,50,13
17,10,3,35,11
13,6,50,14,45
3,36,9,5,40
3,46,32,45,8
17,8,46,0,13
8,3,23,29,11
2,36,13,33,39
9,49,44,10,37
15,31,23,38,49
11,18,25,26,5
15,20,48,5,37
15,24,5,27,43
20,3,17,43,26
19,3,18,18,6
4,34,3,20,2
18,34,20,49,43
4,46,16,32,46
14,30,47,14,9
0,21,28,1,23
0,14,3,29,47
1,42,4,28,20
20,34,22,0,15
6,28,45,31,9
9,28,37,33,24
9,38,4,34,16
19,21,49,4,20
19,27,42,3,46
10,38,31,15,45
5,48,23,0,38
2,12,42,13,49
11,45,34,40,38
13,8,0,9,39
19,44,38,5,3
18,38,46,17,3
13,1,4,36,26
19,32,45,26,43
16,3,34,47,49
16,26,15,22,41
18,46,28,27,45
0,1,37,40,32
1,24,15,32,38
13,35,31,28,37
1,6,35,47,39
2,9,42,8,43
3,39,13,21,3
3,34,15,24,27
18,25,41,46,12
14,2,35,28,8
18,46,33,24,44
14,5,46,9,35
18,26,35,36,42
20,19,37,34,47
11,11,9,2,0
2,50,9,12,32
17,5,32,28,3
18,24,50,15,41
15,8,31,21,3
15,30,3,31,33
0,24,46,45,3
3,27,30,46,3
0,24,17,9,31
13,33,31,24,45
16,23,16,32,9
17,21,5,13,14
8,12,30,35,6
0,46,2,30,40
13,44,40,28,9
0,46,44,12,19
6,44,42,5,39
18,19,11,15,44
17,50,28,26,45
6,41,2,28,12
17,27,10,35,35
8,46,39,42,26
20,49,35,34,3
15,18,15,40,31
1,40,5,15,14
9,21,2,19,37
0,5,37,37,6
0,30,11,25,45
15,29,35,21,2
1,32,50,8,46
18,40,46,43,45
14,37,30,21,9
6,28,49,36,40
15,14,41,40,24
10,45,24,39,7
18,26,11,34,24
16,21,16,26,40
10,46,4,4,13
11,19,34,34,39
14,37,10,3,6
2,21,10,28,49
7,23,50,45,30
1,14,38,18,2
6,0,45,34,32
17,21,3,36,2
5,12,4,37,20
17,29,25,31,25
14,26,25,28,11
9,39,24,16,7
17,35,24,34,36
4,18,31,23,11
2,47,9,30,28
11,27,40,17,3
0,1,48,18,15
19,48,29,6,7
16,0,11,11,36
6,4,40,37,16
17,18,47,33,15
19,12,10,0,25
8,43,9,9,10
6,37,13,38,21
7,43,27,45,11
20,3,41,17,16
15,12,16,0,31
12,8,35,8,13
8,33,0,29,2
13,26,5,2,44
14,45,8,37,27
13,12,32,43,37
7,50,20,35,49
4,15,36,21,11
5,0,42,49,6
18,39,35,5,0
2,36,21,48,23
9,32,18,20,5
0,6,38,35,48
13,4,0,33,21
